vhigh,high,2,4,big,low,unacc,0.4260674157303371
low,high,2,4,big,high,vgood,0.4260674157303371
low,high,3,more,big,med,acc,0.4260674157303371
low,high,5more,4,big,med,acc,0.4260674157303371
vhigh,high,3,2,big,med,unacc,0.426067415730337
high,high,2,2,big,high,unacc,0.426067415730337
high,high,2,more,big,low,unacc,0.426067415730337
high,high,5more,2,big,med,unacc,0.426067415730337
med,low,3,4,med,high,good,0.42584269662921354
high,high,4,4,big,low,unacc,0.4249438202247191
med,high,4,2,big,high,unacc,0.4249438202247191
med,high,4,more,big,low,unacc,0.4249438202247191
med,high,3,4,big,med,acc,0.42382022471910114
vhigh,med,2,more,small,med,unacc,0.42292134831460676
vhigh,med,5more,2,small,high,unacc,0.42292134831460676
vhigh,med,5more,more,small,low,unacc,0.42292134831460676
low,med,5more,more,small,high,good,0.42292134831460676
vhigh,med,4,4,small,med,unacc,0.42179775280898874
high,med,4,more,small,med,unacc,0.42179775280898874
vhigh,vhigh,2,2,med,high,unacc,0.42134831460674155
vhigh,vhigh,2,more,med,low,unacc,0.42134831460674155
vhigh,vhigh,5more,2,med,med,unacc,0.42134831460674155
low,vhigh,2,more,med,high,acc,0.42134831460674155
low,vhigh,5more,more,med,med,acc,0.42134831460674155
high,med,3,4,small,high,acc,0.4206741573033708
med,med,3,more,small,high,acc,0.4206741573033708
med,med,5more,4,small,high,acc,0.4206741573033708
vhigh,vhigh,4,4,med,low,unacc,0.4202247191011236
high,vhigh,4,2,med,high,unacc,0.4202247191011236
high,vhigh,4,more,med,low,unacc,0.4202247191011236
low,vhigh,4,4,med,high,acc,0.4202247191011236
med,vhigh,2,4,med,high,acc,0.41910112359550566
vhigh,low,4,2,big,med,unacc,0.4191011235955056
high,vhigh,3,4,med,med,unacc,0.4191011235955056
med,vhigh,3,more,med,med,acc,0.4191011235955056
med,vhigh,5more,4,med,med,acc,0.4191011235955056
low,low,4,more,big,med,good,0.4191011235955056
vhigh,low,3,4,big,low,unacc,0.41797752808988764
high,low,2,4,big,med,acc,0.41797752808988764
high,low,3,2,big,high,unacc,0.41797752808988764
high,low,3,more,big,low,unacc,0.41797752808988764
high,low,5more,4,big,low,unacc,0.41797752808988764
med,low,2,more,big,med,good,0.41797752808988764
med,low,5more,2,big,high,unacc,0.41797752808988764
med,low,5more,more,big,low,unacc,0.41797752808988764
low,low,3,4,big,high,vgood,0.41797752808988764
med,low,4,4,big,med,good,0.41685393258426967
low,med,3,more,med,high,vgood,0.412808988764045
low,med,5more,4,med,high,vgood,0.412808988764045
vhigh,med,2,4,med,med,unacc,0.4128089887640449
vhigh,med,3,2,med,high,unacc,0.4128089887640449
vhigh,med,3,more,med,low,unacc,0.4128089887640449
vhigh,med,5more,4,med,low,unacc,0.4128089887640449
high,med,2,more,med,med,unacc,0.4128089887640449
high,med,5more,2,med,high,unacc,0.4128089887640449
high,med,5more,more,med,low,unacc,0.4128089887640449
high,med,4,4,med,med,acc,0.41168539325842696
med,med,4,more,med,med,acc,0.41168539325842696
vhigh,vhigh,2,4,big,low,unacc,0.41123595505617977
vhigh,vhigh,3,2,big,med,unacc,0.41123595505617977
high,vhigh,2,2,big,high,unacc,0.41123595505617977
high,vhigh,2,more,big,low,unacc,0.41123595505617977
high,vhigh,5more,2,big,med,unacc,0.41123595505617977
low,vhigh,2,4,big,high,acc,0.41123595505617977
low,vhigh,3,more,big,med,acc,0.41123595505617977
low,vhigh,5more,4,big,med,acc,0.41123595505617977
med,med,3,4,med,high,acc,0.410561797752809
med,vhigh,4,2,big,high,unacc,0.4101123595505618
med,vhigh,4,more,big,low,unacc,0.4101123595505618
high,vhigh,4,4,big,low,unacc,0.41011235955056174
med,vhigh,3,4,big,med,acc,0.40898876404494383
vhigh,high,2,more,small,med,unacc,0.40808988764044946
vhigh,high,5more,2,small,high,unacc,0.40808988764044946
vhigh,high,5more,more,small,low,unacc,0.40808988764044946
low,high,5more,more,small,high,acc,0.40808988764044946
vhigh,high,4,4,small,med,unacc,0.40696629213483143
high,high,4,more,small,med,unacc,0.40696629213483143
high,high,3,4,small,high,acc,0.40584269662921346
med,high,3,more,small,high,acc,0.40584269662921346
med,high,5more,4,small,high,acc,0.40584269662921346
vhigh,med,4,2,big,med,unacc,0.4038202247191011
low,med,4,more,big,med,good,0.4038202247191011
low,med,3,4,big,high,vgood,0.4026966292134832
vhigh,med,3,4,big,low,unacc,0.40269662921348315
high,med,2,4,big,med,acc,0.40269662921348315
high,med,3,2,big,high,unacc,0.40269662921348315
high,med,3,more,big,low,unacc,0.40269662921348315
high,med,5more,4,big,low,unacc,0.40269662921348315
med,med,2,more,big,med,acc,0.40269662921348315
med,med,5more,2,big,high,unacc,0.40269662921348315
med,med,5more,more,big,low,unacc,0.40269662921348315
med,med,4,4,big,med,acc,0.4015730337078652
vhigh,low,2,4,small,high,acc,0.39999999999999997
vhigh,low,3,more,small,med,unacc,0.39999999999999997
vhigh,low,5more,4,small,med,unacc,0.39999999999999997
high,low,2,more,small,high,unacc,0.39999999999999997
high,low,5more,more,small,med,unacc,0.39999999999999997
high,low,4,4,small,high,acc,0.39887640449438205
med,low,4,more,small,high,good,0.39887640449438205
vhigh,high,2,4,med,med,unacc,0.3979775280898877
low,high,3,more,med,high,vgood,0.3979775280898877
low,high,5more,4,med,high,vgood,0.3979775280898877
vhigh,high,3,2,med,high,unacc,0.3979775280898876
vhigh,high,3,more,med,low,unacc,0.3979775280898876
vhigh,high,5more,4,med,low,unacc,0.3979775280898876
high,high,2,more,med,med,unacc,0.3979775280898876
high,high,5more,2,med,high,unacc,0.3979775280898876
high,high,5more,more,med,low,unacc,0.3979775280898876
high,high,4,4,med,med,acc,0.39685393258426965
med,high,4,more,med,med,acc,0.39685393258426965
med,high,3,4,med,high,acc,0.3957303370786517
vhigh,vhigh,2,more,small,med,unacc,0.3932584269662921
vhigh,vhigh,5more,2,small,high,unacc,0.3932584269662921
vhigh,vhigh,5more,more,small,low,unacc,0.3932584269662921
low,vhigh,5more,more,small,high,acc,0.3932584269662921
vhigh,vhigh,4,4,small,med,unacc,0.3921348314606742
high,vhigh,4,more,small,med,unacc,0.3921348314606742
vhigh,low,4,2,med,high,unacc,0.39101123595505616
vhigh,low,4,more,med,low,unacc,0.39101123595505616
high,vhigh,3,4,small,high,unacc,0.39101123595505616
med,vhigh,3,more,small,high,acc,0.39101123595505616
med,vhigh,5more,4,small,high,acc,0.39101123595505616
low,low,4,more,med,high,vgood,0.39101123595505616
vhigh,low,3,4,med,med,unacc,0.3898876404494382
high,low,2,4,med,high,acc,0.3898876404494382
high,low,3,more,med,med,acc,0.3898876404494382
high,low,5more,4,med,med,acc,0.3898876404494382
med,low,2,more,med,high,good,0.3898876404494382
med,low,5more,more,med,med,good,0.3898876404494382
vhigh,high,4,2,big,med,unacc,0.3889887640449438
low,high,4,more,big,med,acc,0.3889887640449438
med,low,4,4,med,high,vgood,0.3887640449438203
low,high,3,4,big,high,vgood,0.3878651685393259
vhigh,high,3,4,big,low,unacc,0.38786516853932584
high,high,2,4,big,med,acc,0.38786516853932584
high,high,3,2,big,high,unacc,0.38786516853932584
high,high,3,more,big,low,unacc,0.38786516853932584
high,high,5more,4,big,low,unacc,0.38786516853932584
med,high,2,more,big,med,acc,0.38786516853932584
med,high,5more,2,big,high,unacc,0.38786516853932584
med,high,5more,more,big,low,unacc,0.38786516853932584
med,high,4,4,big,med,acc,0.3867415730337079
vhigh,med,2,4,small,high,acc,0.3847191011235955
vhigh,med,3,more,small,med,unacc,0.3847191011235955
vhigh,med,5more,4,small,med,unacc,0.3847191011235955
high,med,2,more,small,high,unacc,0.3847191011235955
high,med,5more,more,small,med,unacc,0.3847191011235955
high,med,4,4,small,high,acc,0.3835955056179775
med,med,4,more,small,high,acc,0.3835955056179775
vhigh,vhigh,2,4,med,med,unacc,0.3831460674157303
vhigh,vhigh,3,2,med,high,unacc,0.3831460674157303
vhigh,vhigh,3,more,med,low,unacc,0.3831460674157303
vhigh,vhigh,5more,4,med,low,unacc,0.3831460674157303
high,vhigh,2,more,med,med,unacc,0.3831460674157303
high,vhigh,5more,2,med,high,unacc,0.3831460674157303
high,vhigh,5more,more,med,low,unacc,0.3831460674157303
low,vhigh,3,more,med,high,acc,0.3831460674157303
low,vhigh,5more,4,med,high,acc,0.3831460674157303
med,vhigh,4,more,med,med,acc,0.3820224719101124
vhigh,low,2,2,big,high,unacc,0.38202247191011235
vhigh,low,2,more,big,low,unacc,0.38202247191011235
vhigh,low,5more,2,big,med,unacc,0.38202247191011235
high,vhigh,4,4,med,med,unacc,0.38202247191011235
low,low,2,more,big,high,vgood,0.38202247191011235
low,low,5more,more,big,med,good,0.38202247191011235
vhigh,low,4,4,big,low,unacc,0.3808988764044944
high,low,4,2,big,high,unacc,0.3808988764044944
high,low,4,more,big,low,unacc,0.3808988764044944
med,vhigh,3,4,med,high,acc,0.3808988764044944
low,low,4,4,big,high,vgood,0.3808988764044944
high,low,3,4,big,med,acc,0.3797752808988764
med,low,2,4,big,high,vgood,0.3797752808988764
med,low,3,more,big,med,good,0.3797752808988764
med,low,5more,4,big,med,good,0.3797752808988764
vhigh,med,4,2,med,high,unacc,0.3757303370786517
vhigh,med,4,more,med,low,unacc,0.3757303370786517
low,med,4,more,med,high,vgood,0.3757303370786517
vhigh,med,3,4,med,med,unacc,0.3746067415730337
high,med,2,4,med,high,acc,0.3746067415730337
high,med,3,more,med,med,acc,0.3746067415730337
high,med,5more,4,med,med,acc,0.3746067415730337
med,med,2,more,med,high,acc,0.3746067415730337
med,med,5more,more,med,med,acc,0.3746067415730337
vhigh,vhigh,4,2,big,med,unacc,0.3741573033707865
low,vhigh,4,more,big,med,acc,0.3741573033707865
med,med,4,4,med,high,vgood,0.3734831460674157
vhigh,vhigh,3,4,big,low,unacc,0.37303370786516854
high,vhigh,2,4,big,med,unacc,0.37303370786516854
high,vhigh,3,2,big,high,unacc,0.37303370786516854
high,vhigh,3,more,big,low,unacc,0.37303370786516854
high,vhigh,5more,4,big,low,unacc,0.37303370786516854
med,vhigh,2,more,big,med,acc,0.37303370786516854
med,vhigh,5more,2,big,high,unacc,0.37303370786516854
med,vhigh,5more,more,big,low,unacc,0.37303370786516854
low,vhigh,3,4,big,high,acc,0.37303370786516854
med,vhigh,4,4,big,med,acc,0.37191011235955057
vhigh,high,2,4,small,high,unacc,0.3698876404494382
vhigh,high,3,more,small,med,unacc,0.36988764044943817
vhigh,high,5more,4,small,med,unacc,0.36988764044943817
high,high,2,more,small,high,unacc,0.36988764044943817
high,high,5more,more,small,med,unacc,0.36988764044943817
high,high,4,4,small,high,acc,0.3687640449438202
med,high,4,more,small,high,acc,0.3687640449438202
vhigh,med,2,2,big,high,unacc,0.36674157303370786
vhigh,med,2,more,big,low,unacc,0.36674157303370786
vhigh,med,5more,2,big,med,unacc,0.36674157303370786
low,med,2,more,big,high,vgood,0.36674157303370786
low,med,5more,more,big,med,good,0.36674157303370786
low,med,4,4,big,high,vgood,0.36561797752808994
vhigh,med,4,4,big,low,unacc,0.3656179775280899
high,med,4,2,big,high,unacc,0.3656179775280899
high,med,4,more,big,low,unacc,0.3656179775280899
high,med,3,4,big,med,acc,0.3644943820224719
med,med,2,4,big,high,vgood,0.3644943820224719
med,med,3,more,big,med,acc,0.3644943820224719
med,med,5more,4,big,med,acc,0.3644943820224719
vhigh,low,4,more,small,med,unacc,0.3629213483146067
vhigh,low,3,4,small,high,acc,0.3617977528089888
high,low,3,more,small,high,acc,0.3617977528089888
high,low,5more,4,small,high,acc,0.3617977528089888
med,low,5more,more,small,high,good,0.3617977528089888
vhigh,high,4,2,med,high,unacc,0.36089887640449436
vhigh,high,4,more,med,low,unacc,0.36089887640449436
low,high,4,more,med,high,vgood,0.36089887640449436
vhigh,high,3,4,med,med,unacc,0.3597752808988764
high,high,2,4,med,high,acc,0.3597752808988764
high,high,3,more,med,med,acc,0.3597752808988764
high,high,5more,4,med,med,acc,0.3597752808988764
med,high,2,more,med,high,acc,0.3597752808988764
med,high,5more,more,med,med,acc,0.3597752808988764
med,high,4,4,med,high,acc,0.3586516853932584
vhigh,vhigh,2,4,small,high,unacc,0.3550561797752809
vhigh,vhigh,3,more,small,med,unacc,0.3550561797752809
vhigh,vhigh,5more,4,small,med,unacc,0.3550561797752809
high,vhigh,2,more,small,high,unacc,0.3550561797752809
high,vhigh,5more,more,small,med,unacc,0.3550561797752809
med,vhigh,4,more,small,high,acc,0.35393258426966295
vhigh,low,2,more,med,med,unacc,0.3539325842696629
vhigh,low,5more,2,med,high,unacc,0.3539325842696629
vhigh,low,5more,more,med,low,unacc,0.3539325842696629
high,vhigh,4,4,small,high,unacc,0.3539325842696629
low,low,5more,more,med,high,vgood,0.3539325842696629
vhigh,low,4,4,med,med,acc,0.35280898876404493
high,low,4,more,med,med,acc,0.35280898876404493
vhigh,high,2,2,big,high,unacc,0.35191011235955055
vhigh,high,2,more,big,low,unacc,0.35191011235955055
vhigh,high,5more,2,big,med,unacc,0.35191011235955055
low,high,2,more,big,high,vgood,0.35191011235955055
low,high,5more,more,big,med,acc,0.35191011235955055
high,low,3,4,med,high,acc,0.351685393258427
med,low,3,more,med,high,vgood,0.351685393258427
med,low,5more,4,med,high,vgood,0.351685393258427
vhigh,high,4,4,big,low,unacc,0.3507865168539326
high,high,4,2,big,high,unacc,0.3507865168539326
high,high,4,more,big,low,unacc,0.3507865168539326
low,high,4,4,big,high,vgood,0.3507865168539326
high,high,3,4,big,med,acc,0.3496629213483146
med,high,2,4,big,high,acc,0.3496629213483146
med,high,3,more,big,med,acc,0.3496629213483146
med,high,5more,4,big,med,acc,0.3496629213483146
vhigh,med,4,more,small,med,unacc,0.34764044943820227
vhigh,med,3,4,small,high,acc,0.34651685393258425
high,med,3,more,small,high,acc,0.34651685393258425
high,med,5more,4,small,high,acc,0.34651685393258425
med,med,5more,more,small,high,acc,0.34651685393258425
vhigh,vhigh,4,2,med,high,unacc,0.34606741573033706
vhigh,vhigh,4,more,med,low,unacc,0.34606741573033706
low,vhigh,4,more,med,high,acc,0.34606741573033706
vhigh,vhigh,3,4,med,med,unacc,0.34494382022471914
high,vhigh,2,4,med,high,unacc,0.34494382022471914
high,vhigh,3,more,med,med,unacc,0.34494382022471914
high,vhigh,5more,4,med,med,unacc,0.34494382022471914
med,vhigh,2,more,med,high,acc,0.34494382022471914
med,vhigh,5more,more,med,med,acc,0.34494382022471914
vhigh,low,2,4,big,med,acc,0.3438202247191011
vhigh,low,3,2,big,high,unacc,0.3438202247191011
vhigh,low,3,more,big,low,unacc,0.3438202247191011
vhigh,low,5more,4,big,low,unacc,0.3438202247191011
high,low,2,more,big,med,acc,0.3438202247191011
high,low,5more,2,big,high,unacc,0.3438202247191011
high,low,5more,more,big,low,unacc,0.3438202247191011
med,vhigh,4,4,med,high,acc,0.3438202247191011
low,low,3,more,big,high,vgood,0.3438202247191011
low,low,5more,4,big,high,vgood,0.3438202247191011
high,low,4,4,big,med,acc,0.34269662921348315
med,low,4,more,big,med,good,0.34269662921348315
med,low,3,4,big,high,vgood,0.3415730337078652
vhigh,med,2,more,med,med,unacc,0.33865168539325846
vhigh,med,5more,2,med,high,unacc,0.33865168539325846
vhigh,med,5more,more,med,low,unacc,0.33865168539325846
low,med,5more,more,med,high,vgood,0.33865168539325846
vhigh,med,4,4,med,med,acc,0.33752808988764044
high,med,4,more,med,med,acc,0.33752808988764044
vhigh,vhigh,2,2,big,high,unacc,0.33707865168539325
vhigh,vhigh,2,more,big,low,unacc,0.33707865168539325
vhigh,vhigh,5more,2,big,med,unacc,0.33707865168539325
low,vhigh,2,more,big,high,acc,0.33707865168539325
low,vhigh,5more,more,big,med,acc,0.33707865168539325
high,med,3,4,med,high,acc,0.33640449438202247
med,med,3,more,med,high,vgood,0.33640449438202247
med,med,5more,4,med,high,vgood,0.33640449438202247
vhigh,vhigh,4,4,big,low,unacc,0.3359550561797753
high,vhigh,4,2,big,high,unacc,0.3359550561797753
high,vhigh,4,more,big,low,unacc,0.3359550561797753
low,vhigh,4,4,big,high,acc,0.3359550561797753
high,vhigh,3,4,big,med,unacc,0.3348314606741573
med,vhigh,2,4,big,high,acc,0.3348314606741573
med,vhigh,3,more,big,med,acc,0.3348314606741573
med,vhigh,5more,4,big,med,acc,0.3348314606741573
vhigh,high,4,more,small,med,unacc,0.3328089887640449
vhigh,high,3,4,small,high,unacc,0.33168539325842694
high,high,3,more,small,high,acc,0.33168539325842694
high,high,5more,4,small,high,acc,0.33168539325842694
med,high,5more,more,small,high,acc,0.33168539325842694
low,med,3,more,big,high,vgood,0.3285393258426967
low,med,5more,4,big,high,vgood,0.3285393258426967
vhigh,med,2,4,big,med,acc,0.32853932584269663
vhigh,med,3,2,big,high,unacc,0.32853932584269663
vhigh,med,3,more,big,low,unacc,0.32853932584269663
vhigh,med,5more,4,big,low,unacc,0.32853932584269663
high,med,2,more,big,med,acc,0.32853932584269663
high,med,5more,2,big,high,unacc,0.32853932584269663
high,med,5more,more,big,low,unacc,0.32853932584269663
high,med,4,4,big,med,acc,0.32741573033707866
med,med,4,more,big,med,acc,0.32741573033707866
med,med,3,4,big,high,vgood,0.3262921348314607
vhigh,low,2,more,small,high,unacc,0.32584269662921345
vhigh,low,5more,more,small,med,unacc,0.32584269662921345
vhigh,low,4,4,small,high,acc,0.32471910112359553
high,low,4,more,small,high,acc,0.32471910112359553
vhigh,high,2,more,med,med,unacc,0.3238202247191011
vhigh,high,5more,2,med,high,unacc,0.3238202247191011
vhigh,high,5more,more,med,low,unacc,0.3238202247191011
low,high,5more,more,med,high,vgood,0.3238202247191011
vhigh,high,4,4,med,med,unacc,0.32269662921348313
high,high,4,more,med,med,acc,0.32269662921348313
high,high,3,4,med,high,acc,0.32157303370786516
med,high,3,more,med,high,acc,0.32157303370786516
med,high,5more,4,med,high,acc,0.32157303370786516
vhigh,vhigh,4,more,small,med,unacc,0.31797752808988766
vhigh,vhigh,3,4,small,high,unacc,0.3168539325842697
high,vhigh,3,more,small,high,unacc,0.3168539325842697
high,vhigh,5more,4,small,high,unacc,0.3168539325842697
med,vhigh,5more,more,small,high,acc,0.3168539325842697
vhigh,low,2,4,med,high,acc,0.31573033707865167
vhigh,low,3,more,med,med,acc,0.31573033707865167
vhigh,low,5more,4,med,med,acc,0.31573033707865167
high,low,2,more,med,high,acc,0.31573033707865167
high,low,5more,more,med,med,acc,0.31573033707865167
high,low,4,4,med,high,acc,0.3146067415730337
med,low,4,more,med,high,vgood,0.3146067415730337
vhigh,high,2,4,big,med,unacc,0.3137078651685393
low,high,3,more,big,high,vgood,0.3137078651685393
low,high,5more,4,big,high,vgood,0.3137078651685393
vhigh,high,3,2,big,high,unacc,0.31370786516853927
vhigh,high,3,more,big,low,unacc,0.31370786516853927
vhigh,high,5more,4,big,low,unacc,0.31370786516853927
high,high,2,more,big,med,acc,0.31370786516853927
high,high,5more,2,big,high,unacc,0.31370786516853927
high,high,5more,more,big,low,unacc,0.31370786516853927
high,high,4,4,big,med,acc,0.31258426966292135
med,high,4,more,big,med,acc,0.31258426966292135
med,high,3,4,big,high,acc,0.3114606741573034
vhigh,med,2,more,small,high,unacc,0.310561797752809
vhigh,med,5more,more,small,med,unacc,0.310561797752809
vhigh,med,4,4,small,high,acc,0.309438202247191
high,med,4,more,small,high,acc,0.309438202247191
vhigh,vhigh,2,more,med,med,unacc,0.3089887640449438
vhigh,vhigh,5more,2,med,high,unacc,0.3089887640449438
vhigh,vhigh,5more,more,med,low,unacc,0.3089887640449438
low,vhigh,5more,more,med,high,acc,0.3089887640449438
vhigh,vhigh,4,4,med,med,unacc,0.30786516853932583
high,vhigh,4,more,med,med,unacc,0.30786516853932583
vhigh,low,4,2,big,high,unacc,0.30674157303370786
vhigh,low,4,more,big,low,unacc,0.30674157303370786
high,vhigh,3,4,med,high,unacc,0.30674157303370786
med,vhigh,3,more,med,high,acc,0.30674157303370786
med,vhigh,5more,4,med,high,acc,0.30674157303370786
low,low,4,more,big,high,vgood,0.30674157303370786
vhigh,low,3,4,big,med,acc,0.3056179775280899
high,low,2,4,big,high,acc,0.3056179775280899
high,low,3,more,big,med,acc,0.3056179775280899
high,low,5more,4,big,med,acc,0.3056179775280899
med,low,2,more,big,high,vgood,0.3056179775280899
med,low,5more,more,big,med,good,0.3056179775280899
med,low,4,4,big,high,vgood,0.3044943820224719
vhigh,med,2,4,med,high,acc,0.3004494382022472
vhigh,med,3,more,med,med,acc,0.3004494382022472
vhigh,med,5more,4,med,med,acc,0.3004494382022472
high,med,2,more,med,high,acc,0.3004494382022472
high,med,5more,more,med,med,acc,0.3004494382022472
high,med,4,4,med,high,acc,0.2993258426966292
med,med,4,more,med,high,vgood,0.2993258426966292
vhigh,vhigh,2,4,big,med,unacc,0.298876404494382
vhigh,vhigh,3,2,big,high,unacc,0.298876404494382
vhigh,vhigh,3,more,big,low,unacc,0.298876404494382
vhigh,vhigh,5more,4,big,low,unacc,0.298876404494382
high,vhigh,2,more,big,med,unacc,0.298876404494382
high,vhigh,5more,2,big,high,unacc,0.298876404494382
high,vhigh,5more,more,big,low,unacc,0.298876404494382
low,vhigh,3,more,big,high,acc,0.298876404494382
low,vhigh,5more,4,big,high,acc,0.298876404494382
high,vhigh,4,4,big,med,unacc,0.29775280898876405
med,vhigh,4,more,big,med,acc,0.29775280898876405
med,vhigh,3,4,big,high,acc,0.2966292134831461
vhigh,high,2,more,small,high,unacc,0.2957303370786517
vhigh,high,5more,more,small,med,unacc,0.2957303370786517
vhigh,high,4,4,small,high,unacc,0.2946067415730337
high,high,4,more,small,high,acc,0.2946067415730337
vhigh,med,4,2,big,high,unacc,0.29146067415730337
vhigh,med,4,more,big,low,unacc,0.29146067415730337
low,med,4,more,big,high,vgood,0.29146067415730337
vhigh,med,3,4,big,med,acc,0.2903370786516854
high,med,2,4,big,high,acc,0.2903370786516854
high,med,3,more,big,med,acc,0.2903370786516854
high,med,5more,4,big,med,acc,0.2903370786516854
med,med,2,more,big,high,vgood,0.2903370786516854
med,med,5more,more,big,med,acc,0.2903370786516854
med,med,4,4,big,high,vgood,0.28921348314606743
vhigh,low,3,more,small,high,acc,0.2876404494382022
vhigh,low,5more,4,small,high,acc,0.2876404494382022
high,low,5more,more,small,high,acc,0.2876404494382022
vhigh,high,2,4,med,high,unacc,0.28561797752808993
vhigh,high,3,more,med,med,unacc,0.2856179775280899
vhigh,high,5more,4,med,med,unacc,0.2856179775280899
high,high,2,more,med,high,acc,0.2856179775280899
high,high,5more,more,med,med,acc,0.2856179775280899
high,high,4,4,med,high,acc,0.2844943820224719
med,high,4,more,med,high,acc,0.2844943820224719
vhigh,vhigh,2,more,small,high,unacc,0.28089887640449435
vhigh,vhigh,5more,more,small,med,unacc,0.28089887640449435
vhigh,vhigh,4,4,small,high,unacc,0.27977528089887643
high,vhigh,4,more,small,high,unacc,0.27977528089887643
vhigh,low,4,more,med,med,acc,0.2786516853932584
vhigh,low,3,4,med,high,acc,0.27752808988764044
high,low,3,more,med,high,acc,0.27752808988764044
high,low,5more,4,med,high,acc,0.27752808988764044
med,low,5more,more,med,high,vgood,0.27752808988764044
vhigh,high,4,2,big,high,unacc,0.27662921348314606
vhigh,high,4,more,big,low,unacc,0.27662921348314606
low,high,4,more,big,high,vgood,0.27662921348314606
vhigh,high,3,4,big,med,unacc,0.2755056179775281
high,high,2,4,big,high,acc,0.2755056179775281
high,high,3,more,big,med,acc,0.2755056179775281
high,high,5more,4,big,med,acc,0.2755056179775281
med,high,2,more,big,high,acc,0.2755056179775281
med,high,5more,more,big,med,acc,0.2755056179775281
med,high,4,4,big,high,acc,0.2743820224719101
vhigh,med,3,more,small,high,acc,0.2723595505617977
vhigh,med,5more,4,small,high,acc,0.2723595505617977
high,med,5more,more,small,high,acc,0.2723595505617977
vhigh,vhigh,2,4,med,high,unacc,0.27078651685393257
vhigh,vhigh,3,more,med,med,unacc,0.27078651685393257
vhigh,vhigh,5more,4,med,med,unacc,0.27078651685393257
high,vhigh,2,more,med,high,unacc,0.27078651685393257
high,vhigh,5more,more,med,med,unacc,0.27078651685393257
med,vhigh,4,more,med,high,acc,0.26966292134831465
vhigh,low,2,more,big,med,acc,0.2696629213483146
vhigh,low,5more,2,big,high,unacc,0.2696629213483146
vhigh,low,5more,more,big,low,unacc,0.2696629213483146
high,vhigh,4,4,med,high,unacc,0.2696629213483146
low,low,5more,more,big,high,vgood,0.2696629213483146
vhigh,low,4,4,big,med,acc,0.26853932584269663
high,low,4,more,big,med,acc,0.26853932584269663
high,low,3,4,big,high,acc,0.26741573033707866
med,low,3,more,big,high,vgood,0.26741573033707866
med,low,5more,4,big,high,vgood,0.26741573033707866
vhigh,med,4,more,med,med,acc,0.26337078651685397
vhigh,med,3,4,med,high,acc,0.26224719101123595
high,med,3,more,med,high,acc,0.26224719101123595
high,med,5more,4,med,high,acc,0.26224719101123595
med,med,5more,more,med,high,vgood,0.26224719101123595
vhigh,vhigh,4,2,big,high,unacc,0.26179775280898876
vhigh,vhigh,4,more,big,low,unacc,0.26179775280898876
low,vhigh,4,more,big,high,acc,0.26179775280898876
vhigh,vhigh,3,4,big,med,unacc,0.2606741573033708
high,vhigh,2,4,big,high,unacc,0.2606741573033708
high,vhigh,3,more,big,med,unacc,0.2606741573033708
high,vhigh,5more,4,big,med,unacc,0.2606741573033708
med,vhigh,2,more,big,high,acc,0.2606741573033708
med,vhigh,5more,more,big,med,acc,0.2606741573033708
med,vhigh,4,4,big,high,acc,0.2595505617977528
vhigh,high,3,more,small,high,unacc,0.2575280898876404
vhigh,high,5more,4,small,high,unacc,0.2575280898876404
high,high,5more,more,small,high,acc,0.2575280898876404
vhigh,med,2,more,big,med,acc,0.2543820224719101
vhigh,med,5more,2,big,high,unacc,0.2543820224719101
vhigh,med,5more,more,big,low,unacc,0.2543820224719101
low,med,5more,more,big,high,vgood,0.2543820224719101
vhigh,med,4,4,big,med,acc,0.25325842696629214
high,med,4,more,big,med,acc,0.25325842696629214
high,med,3,4,big,high,acc,0.25213483146067417
med,med,3,more,big,high,vgood,0.25213483146067417
med,med,5more,4,big,high,vgood,0.25213483146067417
vhigh,low,4,more,small,high,acc,0.25056179775280896
vhigh,high,4,more,med,med,unacc,0.24853932584269658
vhigh,high,3,4,med,high,unacc,0.24741573033707864
high,high,3,more,med,high,acc,0.24741573033707864
high,high,5more,4,med,high,acc,0.24741573033707864
med,high,5more,more,med,high,acc,0.24741573033707864
vhigh,vhigh,3,more,small,high,unacc,0.24269662921348314
vhigh,vhigh,5more,4,small,high,unacc,0.24269662921348314
high,vhigh,5more,more,small,high,unacc,0.24269662921348314
vhigh,low,2,more,med,high,acc,0.24157303370786515
vhigh,low,5more,more,med,med,acc,0.24157303370786515
vhigh,low,4,4,med,high,acc,0.2404494382022472
high,low,4,more,med,high,acc,0.2404494382022472
vhigh,high,2,more,big,med,unacc,0.2395505617977528
vhigh,high,5more,2,big,high,unacc,0.2395505617977528
vhigh,high,5more,more,big,low,unacc,0.2395505617977528
low,high,5more,more,big,high,vgood,0.2395505617977528
vhigh,high,4,4,big,med,unacc,0.2384269662921348
high,high,4,more,big,med,acc,0.2384269662921348
high,high,3,4,big,high,acc,0.23730337078651687
med,high,3,more,big,high,acc,0.23730337078651687
med,high,5more,4,big,high,acc,0.23730337078651687
vhigh,med,4,more,small,high,acc,0.23528089887640452
vhigh,vhigh,4,more,med,med,unacc,0.23370786516853934
vhigh,vhigh,3,4,med,high,unacc,0.23258426966292137
high,vhigh,3,more,med,high,unacc,0.23258426966292137
high,vhigh,5more,4,med,high,unacc,0.23258426966292137
med,vhigh,5more,more,med,high,acc,0.23258426966292137
vhigh,low,2,4,big,high,acc,0.23146067415730337
